2.173497790106488,4.04459758708492,3.7798335753194063,3.4493538410287785,3.894238644602853,2.4397811077742126,5.433645419516443,2.134719222272549,5.089541929692613,4.296236561737606,3.94435190024452,2.7932485087240324
2.1029774260202614,4.127638358856672,3.703355575887902,3.5237735792810447,3.980768713121951,2.5157818240244336,5.260387821353549,2.1277417958588054,5.106105209641499,4.245211150313279,3.9266460780078902,2.742120112626276
2.0363503941178145,4.148467049642746,3.6061466293691833,3.5871134182398468,4.079551812425712,2.611984582896667,5.099975837581448,2.128258785574048,5.062516708843816,4.195213545613473,3.948170874718801,2.6627433610888103
1.965680481594639,4.089828427406355,3.491859465215742,3.626249421609885,4.159462465166705,2.731508038405121,4.969973863377049,2.1430044917220017,4.9843285457608575,4.141829426128562,3.987787890925172,2.5928299928739604
1.9116758332705897,3.9565955773851935,3.3898309245089804,3.68136173370294,4.219684784814933,2.826333690788742,4.879186163598948,2.1847043712716947,4.879839037394472,4.084469966471687,4.031171662881993,2.5291836396066074
1.858681104835525,3.7547679021394234,3.255006480406053,3.7135077374165046,4.277374099440446,2.906639966326322,4.864794229900594,2.237677280412897,4.765639089236209,4.0048758184204685,4.0786071300437845,2.4800794758909617
1.8455235403137256,3.5120370457163963,3.10925855600083,3.732487884550975,4.304751692507163,2.9647223648791163,4.856713160118519,2.2968199504902307,4.692264666022737,3.919603832542064,4.106010245505576,2.4588768642767524
1.834984160835728,3.249972037136438,2.97301662460355,3.758576203461006,4.310182579087724,2.979276599526598,4.844690461078208,2.3576789754572456,4.659275264768121,3.8147566543963785,4.091695526479952,2.46242868678144
1.818498249033994,3.000623835759226,2.8371794885620214,3.7489842586194175,4.301460393160468,2.953997256649923,4.803322573903469,2.418425957278365,4.667555812818476,3.722736483492258,4.075132812309434,2.494182092852377
1.8069291432471863,2.7625441225550373,2.731214786959923,3.70003225533484,4.267429971543127,2.90073608161124,4.767658976004166,2.477090815657537,4.712146730903278,3.669780697938784,4.0345944335849255,2.5569517639462243
1.8077589596030987,2.597670144281416,2.648244207743369,3.6192536369968353,4.238010285606956,2.838758071820365,4.7657724255510425,2.508612651296698,4.772737258609338,3.669053652638007,3.970191247975949,2.64161073220807
1.8092313304142007,2.482350742516879,2.595493101862917,3.521221983295748,4.207699405722279,2.727067946022606,4.733547963359426,2.488798763135843,4.853938866471092,3.746297621396358,3.907785121872474,2.7259237159199405
1.813604790557544,2.467253686366886,2.5931229884146765,3.404713669522506,4.178070459559665,2.623947151306308,4.681898340780547,2.4348510034356883,4.953599533404211,3.855473492123611,3.8517611291921687,2.798611420146629
1.824153553617366,2.5177250373087854,2.6470335773912685,3.2610050597037645,4.171827318906659,2.5146223437092337,4.62603677100098,2.357884931225128,5.023207859877049,3.9984848529051535,3.836275362038251,2.8129731994834044
1.8404442913414067,2.597025424468836,2.7560057628238583,3.115324736487462,4.176130199703963,2.468101896451732,4.599931007736529,2.242347177282945,5.043103445057034,4.158358125983432,3.8560358989313657,2.8000222898326057
1.8570010543735656,2.7031156754457992,2.9076765013323818,2.981228151577855,4.207600767410019,2.433448265298078,4.596051501363812,2.126132937166889,5.033027308939722,4.319420602207807,3.899416743151364,2.749636329472834
1.8906673320873824,2.857425786520921,3.085411909860118,2.8921681460747903,4.277367041900551,2.4426882808226136,4.595811090941782,1.983486816470456,4.9741878336817065,4.459633308715732,3.953914408735792,2.663946500270345
1.9234462797386145,3.014209327540329,3.2909281766723004,2.863388062616225,4.367470152433612,2.497265753348115,4.612957868616681,1.8291590619163955,4.909808347212845,4.579336790073822,4.013348299074422,2.569666286309448
1.9904660833490748,3.161315835010115,3.5286301470552424,2.895366370828434,4.471927884684782,2.559315541340385,4.626970559110838,1.6898406208031036,4.830697483134414,4.64989731121996,4.10536414900206,2.4663911402234384
2.063272489530592,3.318920124477432,3.785315520221305,2.969872733474704,4.551068665281794,2.651931102568744,4.636728687061732,1.5997724832138438,4.756232394702029,4.659948662522337,4.182019493401174,2.375786520303753
