45.943732563624806,45.816394519083445,36.24193735555483,51.03292470702365,55.28901190601076,69.00451478793235,29.63660862367808,43.96665430101336,44.62860279755806,52.891289753621685,41.9359746702934,48.78016396194754
45.61112199442909,45.89187917635013,36.393060718323696,51.11890005488638,55.62332734307991,68.63493196314155,29.437566486506096,43.78824486091427,44.67412078862371,52.710255511114646,41.91796532634799,48.72213016162786
45.29638596300419,45.79533606138091,36.53407934423362,51.05097104702955,55.97011027458532,68.05119361632971,29.504204006998904,43.49582146322469,44.84845467802953,52.20862155473459,41.86779011079557,48.55549997848719
44.70860397047567,45.64339314994288,36.701790733554006,51.11277641450664,56.1790118944396,67.5338922492216,29.51214945874742,43.44566578439111,45.11447495197916,51.870479153729626,41.90163539739855,48.56601778313216
44.39549158707675,45.50841151283934,37.1994649189326,51.261985248834186,56.588610942952464,67.15692584400601,29.50704425812965,43.41184681889382,45.46656449579077,51.72261596142454,41.99467955982243,48.32948519496583
44.07489931079884,45.349523287191566,37.73360940953556,51.43118411766391,56.97589690978649,66.72731086693945,29.48673610937072,43.59671072542815,46.10126207539278,51.43640465507718,42.262467312000695,48.22300407788092
43.975964306956726,45.19444171611289,38.35377079358124,51.61823744489056,57.28235235404113,66.42927854567317,29.832910597130358,44.05443637858851,47.0675394682298,50.98811382721793,42.5082459234732,48.06606539646555
44.05350809160438,45.19817470065264,39.239579568576815,51.97598539914352,57.65080858258033,66.58867568116372,29.96914491352844,44.58761824017494,48.031626176683005,50.54085571208029,42.91632241898717,48.08394997927253
44.14656216428481,45.34057001884767,40.27713146890774,52.28713155962205,57.94914097164307,66.80695318360559,30.197695103476057,45.06904925638698,49.12949082535575,50.27187336540847,43.44524187403086,48.13662386219676
44.686377771226766,45.6278900842094,41.52943762542582,52.714809013733685,58.18155056930531,66.81643850302646,30.26371307682728,45.64378560358151,50.33571518670635,49.6387907648662,44.33613852239663,48.398646596305504
45.45665951707552,45.95434775263588,43.00051004940663,53.2338594919315,58.173636704561744,67.15339332355963,30.253496826053983,46.18918511519026,51.46976915231785,48.831269407045845,45.28752270148397,48.72085651725629
46.57082025460946,46.43020905858686,44.498331817769326,53.65375606964446,58.15904513733205,67.47853773370191,30.140929054034626,46.780622160645,52.31491826792521,48.1338534352275,46.22943194774161,49.29543300103811
47.75686618152369,46.70603994438927,46.16135234961174,54.39748265904604,58.28457946813535,67.97493297539245,30.139524658886756,47.00290674979596,53.21258145545952,47.24934138605573,47.13908075253687,49.881427397781806
49.426638523485074,47.22700528844533,47.758790729943854,55.10839657003876,58.214430897606064,68.0945248428258,30.053552331566287,47.19425342654235,53.792984860809696,46.451776039314446,48.187240294494096,50.58066736843083
51.31960673236311,47.30655368602887,49.148892511222215,56.14972765723703,58.142658214610194,67.9890221976829,29.912295234824334,47.151937720025096,54.095220383947215,45.38997440915253,49.150201566405805,51.26956181256067
53.09417700153728,47.81996380553898,50.54667424220459,57.53564670210723,57.962727815607664,67.5077584313703,29.725589510352403,46.8913435176979,54.33456414918035,44.6769029381204,50.37749447035713,51.937913010648415
54.73592256778593,48.29074518704153,51.579095311098975,59.066608856645686,57.9733924053249,66.734075663687,29.520153362342747,46.48233369923223,54.31439342064661,44.244514648114766,51.406080463875895,52.551135349374185
56.45348857421859,48.80535386684222,52.67276951890268,61.04983372292566,57.76707135184124,65.84453358938835,29.32548222560812,46.13433697476974,54.38169148985829,44.00323607430394,52.41397312878555,53.127202393138624
58.08151437889267,49.46689351677748,53.508909274872806,63.48575218161151,57.75751465311068,64.96824756277248,29.201738548710637,45.57822107395908,54.376943884824726,43.82833376958112,53.47897870505582,53.384818504470935
59.24109603273842,50.11841905971029,54.24751637036511,65.85965233340066,57.814286319026166,64.01955257778087,29.16096414829052,45.13801999931368,54.415512022216326,43.7247727702727,54.46815205148679,53.67615405356864
