,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.4585358173297154,0.4624490005091857,0.47713062929901506,0.39709422849461523,0.4385475115223708,0.4578659495652232,0.4390840443433275,0.44446759597116564,0.46538772560917974,0.44245674617592745,0.4338118772099214,0.45312113433724094,0.4305777856302762,0.4742890789563513,0.46489904872861587,0.45259356299329667,0.4584343243806449,0.460700003302559,0.4493856684367042,0.46553720793936404
1,0.4594007076118003,0.4618870176625221,0.4603090815188967,0.4014477667776656,0.4622992555995823,0.439035937498914,0.4530685430330766,0.4646629070130075,0.45671090085744054,0.4598552371386773,0.4598414438865068,0.4617670133552537,0.45098184444841144,0.4578815518330361,0.4447635252950937,0.4398755160017769,0.4512761630660858,0.43318312694835487,0.45334672930308667,0.42878395628044835
2,0.4603444883397864,0.4622788575817151,0.46349749752095143,0.3882704697983934,0.4720446865559644,0.431594496260915,0.4690023554750688,0.46019612130408993,0.49326083842928037,0.4579387119014588,0.4603510626942721,0.44792609064800937,0.4580850100951383,0.44570303017130847,0.4523781175000519,0.4664643022052612,0.4516874184799739,0.465518779324028,0.4327245182533309,0.4478249124108565
3,0.47631020746199126,0.43456670550603205,0.43883486723500253,0.3799919716613787,0.486408007108796,0.43964865455843677,0.4600039032008421,0.443637294772013,0.47044572634234577,0.46317340836695003,0.47577668670682094,0.46525240351030545,0.4574078902794218,0.44734910297686625,0.4457420115055377,0.4557007426179138,0.44986039815658907,0.47230924735586,0.4489105131172617,0.46343543466278075
4,0.47522892479583834,0.45239271552829136,0.4631458960531703,0.352505511416978,0.49319279050045994,0.4302706358951183,0.4579783084880119,0.45107706175271034,0.45878262074693477,0.45571034962276924,0.4505133005128198,0.44036096173585587,0.4552341562424493,0.45588368207474195,0.4451621020486317,0.45498762851687446,0.46024171198898145,0.4295271270641002,0.4569208878943359,0.45112433215804315
5,0.47894847798876516,0.4576431526822089,0.4603192424064978,0.38489395401336,0.5021535589003219,0.42041947109962086,0.46338289900010554,0.46926396293765,0.46537948945723595,0.45834725976569873,0.43152625206607104,0.457908135425307,0.4362029616472077,0.44467151329053134,0.45771626404443455,0.46671536949846554,0.43972933899236255,0.4458255894933837,0.45263500628893505,0.46340234868465074
6,0.4526182844624652,0.44422402945361344,0.4518060565369655,0.381290193987955,0.5144474691757942,0.4215242578207077,0.4492786337770058,0.4522266047917902,0.44236902543486706,0.4657571410755256,0.442280488145464,0.4612371921008397,0.4685857371518222,0.44422290749545873,0.47668666337588633,0.45366063858579486,0.4715618657000423,0.4567569734983809,0.4501574045734472,0.456192186926194
7,0.4876147413293856,0.4702863790064733,0.4492007761788379,0.3579846188010315,0.5232481575074832,0.41050830870388577,0.4414001808153919,0.44483623084894547,0.46276631393948797,0.46507839496648345,0.43726555149067287,0.4593304116544162,0.46370752484271294,0.44026975821208764,0.4613348249945124,0.45616272918040945,0.46797022110801306,0.4468367619851893,0.4702999377228209,0.4437889798347831
8,0.47917061872607997,0.44325559420545046,0.45833458622993983,0.38024161254986794,0.5573845108774713,0.4093769809505063,0.4519783034483806,0.4525146634855487,0.43264172535783335,0.4567353622153909,0.42738837519291545,0.4520156337534738,0.4480695305445245,0.4649998038221964,0.4530288097989645,0.478299855627425,0.4610237481093867,0.4741934646165198,0.46168490079449936,0.4444160808659662
9,0.4880306414367658,0.4583149225262587,0.4427467240779541,0.39646631997647486,0.5520964374177418,0.39860000146891184,0.44664677343793247,0.45219540282584353,0.43342468267915146,0.46240070026350566,0.46922611343374404,0.4470628729767926,0.45035942344882324,0.4389298441343853,0.4651643091760175,0.46171692445062873,0.45803175907515015,0.45209559593699417,0.46379373855437506,0.4556906031654376
10,0.4730912854553738,0.45953575307388994,0.44447184585317084,0.3909358581541479,0.5653935907201555,0.4056246708897664,0.45547940119214947,0.44540523672776056,0.4268483267751028,0.4502075629398086,0.45053903440252197,0.4448462239384906,0.44829308853795485,0.4382291309478781,0.4665424507330534,0.46842189032212245,0.45609128139525995,0.46464037821112497,0.44931719828117006,0.4567806010854907
11,0.4779999663698107,0.4436126409431532,0.4284781582674761,0.37284232397038064,0.6039462674136638,0.39812033831096005,0.4374438974930718,0.4589013511089291,0.41584178287876594,0.4508132652944869,0.4445099180343475,0.46797902937501973,0.4748499012627551,0.45822048681962085,0.4671074389012472,0.4504328860341864,0.45801957460636167,0.45255929710226667,0.4695797850002223,0.4510466525684389
12,0.4649017440167472,0.4606296012309234,0.44771775676857956,0.39811345460464354,0.5884185991102419,0.3748767021257341,0.4516668246185907,0.45976735686100234,0.42899373108813765,0.45928831051354124,0.45802098568066674,0.4746926403927782,0.44315891023265375,0.4649350215182596,0.4731216872615555,0.4524006187585123,0.4520616369223482,0.43969158486928467,0.4707290316180403,0.46950259691473784
13,0.4919507701906392,0.4632241509863242,0.47323867304149686,0.3999897704670891,0.6090455609040695,0.3781022414357121,0.4363916436862384,0.46444222173574834,0.41044688150386016,0.4836441878990357,0.4597619273082286,0.44799450274482044,0.453715325713227,0.4701334608871302,0.45862606351728913,0.4499262317752174,0.4621491172950499,0.44956427538341687,0.4675218215250947,0.4655474693935329
14,0.46229293867145865,0.4576046769316527,0.4566440238349482,0.40208111362985843,0.6174308741312452,0.40119266290842914,0.4570378081895052,0.4580297009540008,0.3986020979411634,0.44530001672587044,0.47234535692933577,0.46981702186734975,0.4620468234937616,0.4676476654439554,0.4380913443287534,0.4419760935407371,0.438170226772228,0.4606016565973807,0.45874969102752733,0.4521448522095892
15,0.4774859541333889,0.4400985311507069,0.46447612742992767,0.4445643110578398,0.6300358157127789,0.35588976119569,0.4635350349496129,0.46135885008532823,0.39711127871657614,0.46597848558011035,0.47651601107789776,0.4636840625706452,0.4557727664170862,0.4533801569485041,0.44422554356307903,0.4680782817921263,0.46834081396182364,0.45978765528268073,0.45804160557878587,0.4575700454840584
16,0.4901458385099068,0.47117477523190987,0.4511340365635967,0.4413576049307417,0.6566842753353185,0.37720387913159803,0.4445812368284138,0.4720796164806453,0.3891578092853737,0.46406290635015374,0.4408831274406178,0.4322470914168915,0.4538552827415636,0.4600422762709122,0.4628701895078078,0.457283028788744,0.45163544209965906,0.44359875529130005,0.44824629270497107,0.4512908880506388
17,0.4740105050588327,0.4599204760576209,0.4728915921773497,0.45274144710127107,0.6563044054520913,0.3786079736685188,0.46477832838193145,0.45571578631867427,0.3840459921577234,0.4548065741674083,0.46028810418237126,0.452953025330095,0.4478633277111774,0.4574788761679522,0.4667630194163722,0.4524258074097002,0.4644301775223591,0.4716334959256138,0.4529820026302772,0.4534542091165786
18,0.45320937653247906,0.4596798482776521,0.46133538939244323,0.47046860118299083,0.6698242698971887,0.3645304395156259,0.44683485858001865,0.4691148917800659,0.3762554164716319,0.45796320766034704,0.43667074869124806,0.4449878747580309,0.45474709562992294,0.46650536292297795,0.45052955913978693,0.4672689569270481,0.4551437808892112,0.44084326948373065,0.44578808276624443,0.4547179042948548
19,0.4536768067706565,0.454450449251639,0.4606092838101376,0.4712248730027852,0.6798464625842213,0.3853800801561754,0.4374134570433321,0.4730554597885635,0.3770318404419777,0.4746606424749145,0.4663318347527818,0.44391769264084563,0.4567178078749886,0.44283136479332336,0.4479068684225833,0.43982259306559285,0.452525090327997,0.44935442818863985,0.42959557391747183,0.4444467185148565
20,0.4711708281238982,0.4571696380872133,0.4455511372433334,0.4820334667392677,0.6779632690281965,0.37929567111669404,0.4579558899681244,0.4849885881469747,0.3733331697566714,0.4729479076496016,0.4463022234569921,0.4518858756335201,0.45235424718208594,0.4395714731147228,0.464655913546503,0.4640930628769106,0.45086744125271055,0.4668809328036357,0.45541479428021076,0.4431991717380035
21,0.4385985385322851,0.4756956391005721,0.44242689304933,0.49848832869047655,0.6989641664445739,0.4054283747221643,0.4595217416648395,0.473374793163286,0.3677648177445228,0.47141314940474627,0.4589595087594513,0.44510899832866674,0.4440046748271261,0.4601324599931219,0.443299884444958,0.461904194010863,0.45205357867047624,0.45273722230358104,0.4576970998961128,0.43185612252529876
22,0.4399805206306773,0.45937994013856653,0.4645702958269872,0.5001970825631645,0.6674964146169525,0.3808847279304032,0.4502875518187393,0.45465239571173727,0.3671237632170856,0.468360672414395,0.4503119721802794,0.440484477219753,0.45040368073499804,0.4555053325636764,0.45873940281225706,0.45360509780892644,0.45644799575119266,0.44858689347438896,0.45913236437972677,0.44183679509050033
23,0.4281078721128574,0.45618457282761116,0.46532379667134943,0.5178039745724877,0.6889146936167982,0.3915239213206605,0.4820850702645049,0.47359770613482255,0.36649375744746154,0.46481230021478137,0.44395233468858186,0.45027989138763735,0.45539446838952935,0.46521766039917783,0.47460929483643177,0.44018708055632483,0.44682923308804656,0.4516884648607285,0.44475004784324357,0.43733969178614407
24,0.4246094316492305,0.4774807050278495,0.4775430182302512,0.5475997863410771,0.6654686945877858,0.38882881813137715,0.45000753499059776,0.47945042055271314,0.3755934260898585,0.47576345358531896,0.4586995314599475,0.45702255191396784,0.45258841044924336,0.4639405276545304,0.4409074514614959,0.44899544595331814,0.47059013573892294,0.4676639318237804,0.4598528178967016,0.44459099857750606
25,0.4068878799785392,0.46045694199003034,0.44975900498756455,0.5573384385048457,0.6658566782529863,0.4059602564107086,0.43926995067383007,0.49109660264588717,0.37841608048512776,0.4830400097650138,0.45349949876936124,0.4701463881113136,0.4464159432760623,0.4605324319704929,0.4681298473774833,0.4465451162532686,0.45095818776274255,0.4688991402542959,0.4396275339267942,0.45462287705938886
26,0.427824950965263,0.4659101071530921,0.460999861648355,0.5675260862791663,0.6806148532733273,0.433607220890952,0.47656745393975897,0.481001526094968,0.38245631853564305,0.4777897552908069,0.45719334766186853,0.4624494582798311,0.475449872167241,0.45883695444581524,0.4531681263777164,0.44341864658349966,0.45805401239250754,0.48183695624709816,0.4625817304469586,0.46856434331201324
27,0.39624433102174106,0.48306243073383426,0.4792748154562236,0.5690067981393189,0.6735213590735076,0.4559361282291995,0.47644783705221283,0.46125347237677544,0.3874093569038405,0.46309821026729053,0.4594474963815371,0.4780141338599074,0.4701111624241974,0.442459360931442,0.4602364797575571,0.4421455972266509,0.4727859554680376,0.45751079603721173,0.45552098008789405,0.4667430668291986
28,0.4111001573375483,0.47523732036332744,0.47905885664710157,0.5855496698955086,0.6601659658756373,0.45349460528110946,0.46691037634079025,0.46012482727032583,0.4104717941340372,0.4651933386272437,0.4465176463751344,0.4681453059685498,0.4299337363789687,0.4551039174185902,0.4592266453910968,0.45088636698042184,0.4790517828635224,0.456251558864011,0.4620274369987225,0.4532898212677918
29,0.3749009270706106,0.4696565529315781,0.46038247324128034,0.6183898226089718,0.6672523093617964,0.46504226680777183,0.4651961250897717,0.43848955076646573,0.42471198335989535,0.45548793834029905,0.4618394878787991,0.46123665615527903,0.4526563321283749,0.43357644452514926,0.4581973524887744,0.4626288238553563,0.4686629148974879,0.4563120482221199,0.4574749877081888,0.46700259871550565
30,0.4064138572648138,0.4769347483509953,0.4620574855704924,0.6150634412817875,0.6458695321840944,0.49821069838405174,0.46036230848396364,0.43944950017726975,0.4352601408910572,0.4470012655746905,0.4362955832405483,0.44975081227267777,0.46604701005485694,0.4608093036222136,0.47232222832350146,0.45703610917842,0.44472337721746874,0.47386525187840867,0.46088919798402384,0.4426883014839464
31,0.38326199728663896,0.4615552884577462,0.48253210454307743,0.628372392484885,0.632442074667344,0.488151546434261,0.47853630644224804,0.416378090778857,0.4328238197853752,0.4384885980557052,0.47390154561506426,0.44454734854718986,0.43768089427031376,0.45404652735610124,0.4336906969371131,0.44726370417555716,0.44464044028292593,0.4454388959185085,0.4473521260352488,0.44889751177425286
32,0.3901147964494685,0.4479855887747018,0.46601602582663854,0.6618146191476968,0.6160192405417743,0.5256062720468151,0.4741954340530939,0.41922534816383544,0.46086353176526423,0.4430110457456938,0.45985724399144373,0.4392817104083352,0.4616937367286334,0.4439500845427662,0.44323383666256716,0.4422559103883955,0.43938944025246246,0.46842266478445443,0.45300705543936615,0.4475861412480408
33,0.37755060908066485,0.4665193653212626,0.46849722828234325,0.669814238111257,0.6136643736743727,0.5384621648898804,0.48212434189446374,0.4140838158302656,0.4826345002489153,0.4429509218319179,0.4518823292638579,0.46020299605874926,0.4484745495007092,0.4602193884305183,0.45748788317260414,0.45858046829342536,0.44599871773428296,0.44865966263947976,0.4570368883910897,0.4501349059558774
34,0.3760461819506115,0.4499972937712806,0.44389528027556585,0.6757079829819937,0.5914054946642887,0.5648540373520365,0.4711911906814305,0.4076653114296912,0.47625674170025745,0.4232050598229076,0.4535322961752161,0.4605531661572021,0.4492770060907058,0.45946822869277737,0.46319839235800175,0.4689227626384745,0.4457956998147152,0.4587553423562477,0.47185313756600306,0.4701411356882993
35,0.3804763608144632,0.4353701969838809,0.45754578460127227,0.6865334960668762,0.566907672147755,0.5749853685661205,0.4771106065473746,0.37979255490710606,0.5095261324264752,0.41661549553167987,0.4634103210811539,0.45441019510022196,0.4549573768717041,0.442086696060722,0.4576950096153805,0.4499768564132312,0.45571298027630036,0.47324497729590753,0.4570013123556399,0.4667165110932174
36,0.37599832877999934,0.44100967566200466,0.4506045539082716,0.6811787510110865,0.5457629526786437,0.59761057514161,0.4754595433604016,0.3823842470032666,0.5357441598747607,0.4104817479468333,0.45950654520756923,0.4514218053996916,0.44778382714057385,0.46385162303482835,0.46524453125196746,0.46569431739707584,0.4699621048405108,0.4455057824545888,0.44799177189147205,0.46307786259489736
37,0.3981195162761066,0.45172832743785496,0.43526898002747216,0.6789524796174242,0.5284209536367127,0.6052069409478206,0.4779080335579292,0.3988810173409542,0.5287788109961037,0.38127987327960355,0.4373399116187547,0.46634833711734325,0.47611173092132714,0.44272634084760915,0.4624784494306149,0.46053667927260034,0.45223770769660987,0.4374546076769708,0.4471845055271744,0.45329198819653643
38,0.3839577430180628,0.4109887846359116,0.4327523009960319,0.6853037983749903,0.4817064141193124,0.6173211700140762,0.4562139989319935,0.3890285004053165,0.5498596130904303,0.38320529718309515,0.45192147604942057,0.4564942209072304,0.4585048730887495,0.4517327885078401,0.44806266317379645,0.45824774726214823,0.4677345463215408,0.4495751871215223,0.4372451048986972,0.45804246522216574
39,0.38739169897835446,0.3944243757786367,0.4021780053962897,0.6750292518920084,0.48562365324545226,0.6450539629551911,0.47058508950837985,0.36813877517003946,0.5884925714408304,0.3847407579661166,0.44618086288808223,0.44820166269644646,0.440023156237941,0.45390437873350736,0.4711106434270011,0.44320554008175866,0.4275751341478387,0.4592914242733003,0.44274036322256666,0.4510431431686041
